time,F1,Pa,Pr,Td,Tg,Tst,Tcnd1,Tcnd2,Tgpz_a,Tgpz_b,Tgpz_v,Tgpz_g,Tturb_a,Tturb_b,Tturb_v,Tturb_g,Fr,seg,dPa,transient,resid_prism
2016-02-18 05:00:00,19.287659,134.301712,-57.622311,33.717216,29.861582,44.015873,9.912,13.013,542.358,543.53,543.823,546.606,541.333,541.772,542.651,549.316,50.00898,20,-0.2510379999999941,False,
2016-02-18 06:00:00,19.281651,134.122696,-57.47057,33.688305,30.60775,43.918644,9.888,13.062,543.457,543.604,542.651,544.849,541.992,541.919,543.164,549.902,50.008457,20,-0.1790160000000185,False,
2016-02-18 07:00:00,19.285404,135.383102,-59.410572,34.225502,30.952553,44.540787,9.839,12.988,539.282,541.187,539.941,543.896,541.04,541.333,542.871,549.17,49.992546,20,1.2604060000000175,False,
2016-02-18 08:00:00,19.281651,179.997513,-31.901928,34.846859,31.120018,45.355106,13.989,19.922,541.992,543.604,541.113,544.556,548.511,553.638,546.46,543.97,49.999519,20,44.61441099999999,True,-0.00974187
2016-02-18 09:00:00,19.295919,281.78363,3.663018,37.759323,31.802303,49.654251,14.258,20.459,541.04,541.187,542.432,541.699,547.485,552.832,546.973,542.578,50.005878,20,101.78611700000002,True,-0.00072585
2016-02-18 10:00:00,19.298923,284.007629,11.813321,38.497643,31.70507,50.357002,14.307,20.483,538.843,540.967,541.699,545.288,547.778,552.612,546.46,541.772,50.007511,20,2.223998999999992,False,-0.00148157
2016-02-18 11:00:00,19.308685,284.089691,9.645982,38.324268000000004,31.522285,50.186302,14.331,20.483,540.015,541.699,541.26,543.457,546.973,551.953,546.533,542.065,50.006023,20,0.08206200000000763,False,
2016-02-18 12:00:00,19.30418,284.18808,6.355911,38.291374,31.483339,50.198055,14.38,20.63,537.524,539.209,539.063,542.578,548.071,550.269,547.339,539.282,50.004753,20,0.0983889999999974,False,
2016-02-18 13:00:00,19.30418,284.128326,-7.16425,38.319946,31.461018,50.296841,14.38,20.63,541.406,541.846,541.333,544.556,548.364,550.195,547.339,539.502,50.006351,20,-0.059753999999998086,False,
2016-02-18 14:00:00,19.309437,284.195679,-5.935482,38.316055,31.439535,50.309036,14.404,20.581,539.136,539.941,541.187,542.505,545.801,547.998,546.24,538.477,50.002426,20,0.06735299999996869,False,
2016-02-18 15:00:00,19.314693,284.160583,-5.994375,38.322823,31.425911,50.371483,14.404,20.581,539.282,541.626,540.601,545.435,544.995,547.632,547.485,540.161,50.004169,20,-0.03509600000001001,False,
2016-02-18 16:00:00,19.312441,284.144226,-9.142303,38.287518,31.360607,50.350037,14.258,20.557,541.846,541.333,540.088,543.018,550.781,552.612,551.074,542.432,50.004826,20,-0.016356999999970867,False,
2016-02-18 17:00:00,19.313192,284.669403,-12.184946,38.322163,31.347589,50.416374,14.307,20.532,539.795,542.065,536.499,544.263,546.533,548.804,551.074,541.626,50.006062,20,0.5251769999999851,False,
2016-02-18 18:00:00,19.308685,284.594757,-15.260375,38.28709,31.259214,50.432037,14.258,20.483,542.358,542.725,543.604,543.97,546.68,548.877,550.708,542.139,50.005478,20,-0.0746459999999729,False,
2016-02-18 19:00:00,19.311691,284.65451,-8.477197,38.246716,31.245304,50.388645,14.258,20.483,542.212,543.677,539.868,545.435,548.364,550.488,551.001,543.896,50.004135,20,0.05975300000000061,False,
2016-02-18 20:00:00,19.313192,262.269531,-7.271125,37.2855,30.885517,49.588001,11.182,16.797,540.894,540.967,543.018,544.336,543.457,547.339,543.75,540.967,50.001194,20,-22.384979000000044,True,
2016-02-18 21:00:00,19.309437,238.667755,-13.229733,34.315876,30.061981,47.086823,13.77,20.044,537.891,539.429,537.231,540.894,554.81,555.908,556.86,545.508,50.002682,20,-23.601775999999973,True,
2016-02-18 22:00:00,19.304932,262.185577,-23.289322,37.019215,31.062876,49.257965,11.304,16.846,540.381,540.894,541.553,544.336,551.074,555.176,549.609,543.384,50.000465,20,23.517822000000024,True,
2016-02-18 23:00:00,19.31094,192.799774,-43.070625,37.542374,30.147305,46.758999,9.351,12.988,542.871,544.922,541.26,547.998,544.629,543.457,543.97,542.798,50.003918,20,-69.38580300000001,True,
2016-02-19 00:00:00,19.305683,136.013107,-47.065697,34.678322,30.671892,44.807518,9.985,13.11,542.065,544.263,540.234,543.97,555.396,551.44,547.852,550.781,50.00246,20,-56.78666700000002,True,0.00226484
2016-02-19 01:00:00,19.310188,134.533661,-50.024948,34.176891,31.100733,44.604427,9.961,13.062,541.26,542.358,542.725,544.556,547.192,545.801,540.454,545.581,50.003479,20,-1.4794459999999958,False,
2016-02-19 02:00:00,19.301176,134.529892,-49.60825,34.671001,31.541946,45.226051,9.961,13.086,541.626,543.457,542.505,545.068,547.192,544.995,540.894,545.288,50.003407,20,-0.0037690000000054624,False,
2016-02-19 03:00:00,19.292915,134.668182,-53.672375,34.396873,30.649553,45.015232,9.839,13.062,538.11,540.454,541.406,543.896,543.823,541.772,540.308,545.801,50.000755,20,0.13829000000001201,False,
2016-02-19 04:00:00,19.277895,134.787445,-91.957336,33.53891,28.664089,43.105,9.839,13.062,541.553,543.018,542.432,545.654,541.553,540.088,540.527,546.167,49.995739,20,0.11926299999998946,False,-0.00072645
2016-02-19 05:00:00,19.281651,134.62738,-90.471123,34.547089,30.132893,43.914856,9.839,13.062,541.846,541.919,540.454,544.849,541.992,540.601,540.381,546.24,49.999668,20,-0.160065000000003,False,
2016-02-19 06:00:00,19.277143,134.551773,-87.863396,35.199589,30.760733,44.760876,9.888,13.062,539.795,541.479,540.308,544.116,544.043,542.725,541.04,546.167,50.001011,20,-0.07560699999999088,False,
2016-02-19 07:00:00,19.275642,134.706573,-85.623497,35.312126,30.916464,44.958374,9.888,13.086,542.578,543.604,544.116,546.021,542.871,541.187,540.454,546.24,49.99992,20,0.1547999999999945,False,
2016-02-19 08:00:00,19.288408,180.579514,-15.528625,35.064838,31.2085,45.679573,13.965,19.922,539.355,540.381,539.355,542.505,545.947,548.584,547.119,540.308,49.998756,20,45.872941,True,
2016-02-19 09:00:00,19.298172,281.8573,2.151464,36.981377,30.99275,48.858109,14.331,20.557,539.429,540.967,542.358,542.432,546.387,548.877,547.412,540.747,50.000248,20,101.27778600000002,True,
2016-02-19 10:00:00,19.30418,284.357605,10.905482,38.270573,31.574661,50.021751,14.307,20.557,539.502,541.553,539.648,543.75,546.313,548.584,547.192,540.381,49.998539,20,2.500304999999969,False,
2016-02-19 11:00:00,19.31094,284.193848,14.6105,38.337875,31.571714,50.230572,14.307,20.532,540.674,539.502,538.696,544.556,547.046,549.536,548.511,541.479,50.001881,20,-0.1637569999999755,False,
2016-02-19 12:00:00,19.311691,284.379425,13.024786,38.125248,31.337572,50.050484,14.258,20.483,540.015,541.699,538.843,545.435,547.192,549.463,548.804,540.894,50.001266,20,0.18557700000002342,False,
2016-02-19 13:00:00,19.307936,284.489288,8.612179,38.087448,31.255785,49.999516,14.331,20.557,539.868,542.285,539.795,546.24,547.339,549.829,548.291,539.795,50.003338,20,0.10986299999996163,False,
2016-02-19 14:00:00,19.313192,284.405426,9.882536,38.096626,31.252714,50.009071,14.453,20.679,540.381,540.454,541.406,542.505,547.192,549.902,547.632,540.674,49.99963,20,-0.08386200000001054,False,
2016-02-19 15:00:00,19.312441,284.377106,11.233446,38.145035,31.326714,50.125072,14.233,20.581,540.674,540.015,539.648,543.53,552.026,554.15,550.928,543.97,50.003078,20,-0.02831999999995105,False,
2016-02-19 16:00:00,19.302677,284.223389,6.353161,38.080124,31.220322,50.108089,14.233,20.532,539.868,541.846,541.113,542.432,553.857,554.883,551.66,544.775,50.004169,20,-0.15371700000002875,False,
2016-02-19 17:00:00,19.295168,284.376862,-0.196196,37.99184,31.12159,50.046947,14.233,20.557,539.429,541.04,539.941,541.772,553.491,553.931,550.635,543.457,50.000973,20,0.1534730000000195,False,
2016-02-19 18:00:00,19.294416,284.352234,-16.595858,37.984001,31.020607,50.123035,14.258,20.581,541.04,542.505,540.454,545.361,554.37,555.103,552.246,544.043,50.000572,20,-0.024628000000006978,False,
2016-02-19 19:00:00,19.296669,284.488495,-10.329232,37.974056,31.009678,50.07193,14.233,20.557,539.575,539.795,540.015,543.677,554.297,554.663,551.66,543.457,49.997051,20,0.13626099999999042,False,
2016-02-19 20:00:00,19.298923,284.262756,-25.853678,38.069233,30.944786,50.069679,14.16,20.532,539.868,542.285,537.231,544.775,555.176,555.981,552.393,540.82,50.002827,20,-0.22573899999997593,False,
2016-02-19 21:00:00,19.301176,273.837067,-35.781929,37.687412,30.696196,49.665161,12.549,18.604,541.406,542.285,542.285,544.336,554.663,556.421,553.125,539.282,50.000721,20,-10.425689000000034,False,
2016-02-19 22:00:00,19.291412,250.252106,-40.900501,35.82209,30.28775,48.101696,12.402,18.359,542.725,543.823,541.992,546.094,548.73,551.733,551.88,536.206,49.998756,20,-23.584960999999993,True,-0.00222895
2016-02-19 23:00:00,19.292915,249.181854,-60.718056,35.596233,30.055927,47.821304,12.402,18.311,542.944,543.53,541.919,544.922,551.44,554.004,554.443,539.941,50.00515,20,-1.0702520000000106,False,
2016-02-20 00:00:00,19.287659,213.213577,-79.771835,37.2355,29.636429,46.667088,9.18,13.086,543.53,543.604,541.406,546.68,546.753,548.73,541.553,543.018,50.006931,20,-35.968277,True,
2016-02-20 01:00:00,19.281651,136.559494,-77.286354,34.882393,28.739714,43.247215,9.814,13.062,541.26,541.187,542.358,545.874,551.294,549.243,549.756,548.877,50.000793,20,-76.65408299999999,True,
2016-02-20 02:00:00,19.296669,134.643677,-76.117393,34.378269,29.904142,43.347519,9.839,13.086,545.288,544.995,544.629,546.606,548.73,547.852,550.928,550.635,50.000065,20,-1.915817000000004,False,
2016-02-20 03:00:00,19.284653,135.242661,-75.389771,35.374195,30.789822,44.501072,9.814,13.013,539.355,540.674,539.868,546.094,547.559,546.826,550.781,549.902,49.991386,20,0.5989840000000015,False,
2016-02-20 04:00:00,19.283152,134.814804,-75.262909,35.605232,31.012751,44.817196,9.814,13.013,541.992,542.651,543.311,544.482,547.266,545.874,550.342,549.097,50.001083,20,-0.42785699999998883,False,
2016-02-20 05:00:00,19.2824,134.605362,-75.916214,35.688911,31.034286,44.941769,9.814,13.013,539.941,540.601,543.384,544.629,547.412,546.094,550.269,549.17,50.0009,20,-0.2094419999999957,False,
2016-02-20 06:00:00,19.279396,134.572449,-70.935249,35.611073,31.047411,44.893089,9.766,13.013,543.384,543.311,543.091,546.753,547.778,546.387,550.635,550.122,50.001915,20,-0.03291300000000774,False,
2016-02-20 07:00:00,19.279396,135.008804,-62.215034,35.417519,31.013697,44.757572,9.766,12.988,541.04,541.626,542.725,542.871,545.728,544.849,547.852,548.291,49.996178,20,0.43635499999999183,False,
2016-02-20 08:00:00,19.275642,180.578522,-57.901875,34.406929,29.918036,44.803288,13.892,20.044,542.578,543.604,541.772,543.677,550.854,552.026,549.683,543.53,50.002064,20,45.569717999999995,True,
2016-02-20 09:00:00,19.291412,281.959564,-36.230446,34.489857,31.511429,48.474037,14.331,20.654,540.82,541.699,541.333,544.263,547.632,550.708,552.393,541.992,50.000648,20,101.38104200000001,True,
2016-02-20 10:00:00,19.298172,284.692383,8.126464,34.581516,31.570732,49.573162,14.453,20.557,538.843,540.674,540.454,542.798,543.457,547.485,547.192,540.527,50.000751,20,2.7328190000000063,False,
2016-02-20 11:00:00,19.308685,284.686737,9.153053,34.477268,31.473213,49.673466,14.551,20.654,540.381,540.601,543.018,542.432,542.212,545.068,550.122,537.012,50.003986,20,-0.0056460000000129185,False,
2016-02-20 12:00:00,19.310188,284.738159,5.013036,34.443214,31.414625,49.694874,14.404,20.63,539.722,540.527,541.699,544.043,545.435,547.559,550.635,536.792,50.002609,20,0.0514220000000023,False,
2016-02-20 13:00:00,19.313192,284.272858,-3.180036,34.393715,31.351,49.665855,14.38,20.63,539.063,540.381,542.505,542.578,545.508,547.925,554.15,541.479,50.006676,20,-0.46530100000001084,False,
2016-02-20 14:00:00,19.312441,284.847717,-7.554714,34.401535,31.31184,49.678642,14.404,20.654,538.77,538.77,539.136,543.457,544.775,547.266,555.103,539.648,49.999557,20,0.5748590000000036,False,
2016-02-20 15:00:00,19.311691,284.878967,-11.660286,34.382214,31.244858,49.687019,14.38,20.63,540.894,540.894,541.333,542.578,547.266,549.316,551.953,543.896,50.00148,20,0.03125,False,
2016-02-20 16:00:00,19.312441,284.832489,-20.12525,34.386982,31.289642,49.610733,14.38,20.63,538.257,538.843,538.916,542.651,547.339,549.609,552.393,544.556,50.001266,20,-0.04647799999997915,False,
2016-02-20 17:00:00,19.294416,254.519592,-27.807215,33.224659,30.875429,48.171501,10.4,15.698,542.139,542.505,542.432,545.508,540.381,544.775,541.113,536.938,49.997234,20,-30.31289700000002,True,-0.00222885
2016-02-20 18:00:00,19.295168,221.62384,-30.258268,30.150053,29.89225,45.141552,13.989,20.19,539.722,541.626,541.479,544.702,549.17,551.221,555.103,547.339,50.002537,20,-32.89575199999999,True,
2016-02-20 19:00:00,19.302677,283.172028,-14.664107,34.66357,32.114517,49.168964,14.258,20.532,537.744,538.696,539.063,544.775,546.167,548.218,552.539,544.849,49.999485,20,61.54818800000001,True,
2016-02-20 20:00:00,19.292915,284.492401,-15.755964,34.859715,31.808357,49.962055,14.258,20.459,540.894,539.575,540.601,544.116,545.874,548.071,551.88,544.556,49.999046,20,1.320372999999961,False,
2016-02-20 21:00:00,19.288408,273.712463,-24.648535,33.769108,31.000519,48.801411,12.573,18.604,537.817,539.209,538.33,541.626,544.775,547.852,549.536,543.237,49.997921,20,-10.779937999999959,False,-0.00222905
2016-02-20 22:00:00,19.286907,250.449203,-43.359642,32.532608,30.565947,47.358841,12.476,18.433,539.063,540.82,541.553,542.651,544.116,547.192,550.562,537.744,49.996616,20,-23.263260000000002,True,-0.00373005
2016-02-20 23:00:00,19.298923,213.735703,-57.780445,34.559502,29.6395,46.317287,9.302,13.086,543.018,544.849,541.553,544.922,543.457,545.435,541.992,543.164,49.999447,20,-36.71350000000001,True,
2016-02-21 00:00:00,19.288408,136.860458,-64.750252,35.969341,30.729822,44.482376,9.814,12.988,542.358,544.189,542.212,544.629,550.488,547.925,548.071,549.609,49.997776,20,-76.875245,True,
2016-02-21 01:00:00,19.294416,134.410583,-62.516857,35.738216,31.303232,44.903431,9.814,12.988,540.381,542.578,540.381,542.578,547.119,545.288,547.632,549.536,50.003662,20,-2.4498749999999916,False,
2016-02-21 02:00:00,19.290661,134.524323,-57.70166,35.729179,31.372965,44.952198,9.766,12.988,542.725,543.896,543.384,545.215,546.753,546.533,547.852,551.66,50.001003,20,0.11374000000000706,False,
2016-02-21 03:00:00,19.286907,134.563019,-56.66959,35.704235,31.40016,44.976627,9.766,12.988,542.725,543.604,542.432,544.556,546.167,546.021,547.559,551.587,50.006351,20,0.03869599999998741,False,
2016-02-21 04:00:00,19.288408,134.678467,-56.69875,35.723892,31.375875,45.00843,9.668,13.013,542.944,542.285,540.894,543.091,545.435,546.167,546.68,550.049,49.995632,20,0.11544800000001487,False,
2016-02-21 05:00:00,19.2824,134.612457,-56.973999,35.753323,31.403339,45.069641,9.57,12.988,542.432,542.944,542.139,545.581,549.243,547.119,543.823,544.702,49.998901,20,-0.06601000000000568,False,
2016-02-21 06:00:00,19.290661,134.791946,-56.606159,35.775963,31.431232,45.128536,9.546,12.964,540.381,540.967,541.479,542.798,548.657,545.947,542.725,544.336,49.996616,20,0.17948899999998957,False,
2016-02-21 07:00:00,19.301176,134.818054,-57.176727,35.793819,31.41671,45.173016,9.546,12.988,540.234,543.311,540.527,544.482,547.485,546.021,543.091,543.53,49.997921,20,0.02610799999999358,False,
2016-02-21 08:00:00,19.30418,134.57663,-58.937965,35.787582,31.375946,45.191254,9.497,12.964,541.919,543.018,543.384,545.068,547.925,545.947,542.871,543.457,50.002918,20,-0.24142399999999498,False,
2016-02-21 09:00:00,19.30418,151.552277,-56.111164,36.059418,30.957436,45.292908,10.107,15.112,542.432,542.651,540.601,544.922,539.136,544.775,545.947,544.849,50.003284,20,16.97564700000001,False,
2016-02-21 10:00:00,19.302677,219.210022,-38.824745,35.99229,30.521091,46.382671,14.038,20.264,539.868,541.26,541.919,544.775,547.559,552.466,552.612,548.511,50.002876,20,67.657745,True,
2016-02-21 11:00:00,19.306433,283.129761,-18.462345,34.470146,31.723982,49.253326,14.478,20.654,539.941,541.187,542.505,542.578,543.164,548.291,548.438,543.604,50.001953,20,63.919738999999964,True,
2016-02-21 12:00:00,19.305683,284.426819,-19.851801,34.296017,31.199383,49.434799,14.478,20.63,538.403,540.015,540.894,541.626,542.358,547.705,547.778,543.018,50.002136,20,1.2970580000000496,False,
2016-02-21 13:00:00,19.310188,284.307312,-20.041819,34.398453,31.303673,49.477581,14.453,20.654,540.82,540.234,540.82,544.922,544.043,548.95,549.902,543.97,50.003101,20,-0.1195069999999987,False,
2016-02-21 14:00:00,19.316948,284.649445,-20.877745,34.507362,31.367073,49.652309,14.502,20.728,541.187,542.358,539.502,543.53,543.823,548.804,549.17,543.604,50.004097,20,0.3421329999999898,False,
2016-02-21 15:00:00,19.317699,284.887573,-23.378836,34.553528,31.392782,49.754147,14.478,20.654,540.601,541.626,540.674,543.896,544.189,549.023,549.536,544.482,50.002914,20,0.2381279999999606,False,
2016-02-21 16:00:00,19.312441,284.796356,-22.972836,34.558891,31.379927,49.77729,14.478,20.679,538.477,539.941,539.209,543.237,542.871,547.925,548.364,543.091,50.006538,20,-0.0912169999999719,False,
2016-02-21 17:00:00,19.316948,284.63208,-20.306564,34.533672,31.370163,49.781708,14.478,20.679,540.82,541.919,541.919,543.237,543.97,548.73,549.316,544.702,50.002693,20,-0.1642760000000294,False,
2016-02-21 18:00:00,19.319952,284.583832,-18.620199,34.531384,31.354254,49.804436,14.404,20.581,538.403,540.894,540.747,542.285,542.578,547.852,548.511,542.505,50.001839,20,-0.04824800000000096,False,
2016-02-21 19:00:00,19.314693,284.438232,-12.067019,34.505711,31.335199,49.807579,14.453,20.63,539.063,540.674,540.82,545.068,543.091,548.071,548.804,543.164,50.007389,20,-0.14559999999994488,False,
2016-02-21 20:00:00,19.311691,284.670746,-12.853661,34.491894,31.360197,49.830498,14.38,20.581,539.795,541.113,542.578,543.237,543.604,548.804,549.536,544.336,50.001953,20,0.23251399999998057,False,
2016-02-21 21:00:00,19.31094,284.638489,-15.297464,34.502731,31.541464,49.472965,14.404,20.581,539.282,541.187,540.82,545.581,543.823,548.804,549.902,543.823,50.00272,20,-0.03225700000001552,False,
2016-02-21 22:00:00,19.312441,284.729767,-21.272339,34.47934,31.457054,49.451626,14.16,20.459,538.623,539.575,538.33,541.333,548.804,553.857,554.297,549.243,50.001736,20,0.09127799999998842,False,
2016-02-21 23:00:00,19.295168,274.497223,-28.854679,33.971447,31.102535,49.028214,12.549,18.53,540.234,540.747,542.944,544.556,544.482,550.049,545.508,538.77,50.002388,20,-10.232543999999962,False,-0.00087607
2016-02-22 00:00:00,19.297421,214.771164,-44.183357,33.633373,30.281696,46.627285,9.033,12.891,543.091,543.604,544.263,544.922,543.311,547.046,539.502,540.82,50.002026,20,-59.72605900000002,True,
2016-02-22 01:00:00,19.292164,137.048676,-54.389874,33.145805,31.114,44.906555,9.668,12.891,542.725,543.164,541.333,544.043,544.629,544.775,546.387,546.387,50.001991,20,-77.722488,True,
2016-02-22 02:00:00,19.295168,134.636719,-59.173141,32.449055,31.104589,44.223377,9.619,12.842,539.355,540.674,540.234,543.97,546.167,545.874,546.313,546.387,50.005695,20,-2.411957000000001,False,
2016-02-22 03:00:00,19.292164,134.776611,-60.983536,33.072571,31.543303,44.897446,9.692,12.842,542.505,543.018,542.725,545.581,546.973,546.753,547.559,546.973,50.003159,20,0.13989200000000324,False,
2016-02-22 04:00:00,19.287659,134.830246,-62.450466,32.888035,31.269268,44.742645,9.692,12.891,541.772,541.992,541.919,545.215,546.753,546.24,546.973,546.387,50.000103,20,0.053634999999985666,False,
2016-02-22 05:00:00,19.286156,134.767365,-62.172462,32.766624,31.187607,44.647518,9.668,12.842,542.065,543.53,542.285,545.215,547.559,546.826,547.852,547.559,50.001736,20,-0.06288099999997598,False,
2016-02-22 06:00:00,19.2824,134.771255,-59.373322,32.668106,31.11434,44.556427,9.497,12.769,538.989,540.967,540.82,543.384,541.699,541.479,541.846,541.919,50.001629,20,0.003889999999984184,False,-0.00749092
2016-02-22 07:00:00,19.286156,134.77681,-60.82859,32.812748,31.300535,44.724323,9.57,12.817,543.75,546.606,543.237,546.021,543.97,544.409,541.26,543.457,50.003078,20,0.005555000000015298,False,
2016-02-22 08:00:00,19.280148,134.891144,-62.494038,32.965839,31.427786,44.855537,9.424,12.817,541.919,542.505,541.04,544.702,549.17,547.339,541.992,544.775,49.999123,20,0.11433399999998528,False,
2016-02-22 09:00:00,19.279396,181.519745,-57.749748,33.441196,31.490463,45.505661,13.892,19.922,540.967,542.798,538.11,543.018,546.167,551.221,549.902,545.288,50.000389,20,46.628601,True,-0.00523325
2016-02-22 10:00:00,19.286156,282.048401,-57.327446,34.987446,32.097927,49.407894,14.307,20.483,537.744,539.575,538.55,543.164,545.435,549.902,549.17,545.068,49.999374,20,100.52865600000001,True,-0.0029791
2016-02-22 11:00:00,19.297421,284.342926,-63.884037,35.970501,32.565231,50.668678,14.331,20.532,539.648,541.333,541.992,543.53,544.995,549.536,549.243,545.068,50.002605,20,2.2945249999999646,False,
2016-02-22 12:00:00,19.286156,284.441864,-64.342445,35.125984,31.507965,50.108948,14.38,20.532,539.795,541.187,539.868,541.699,542.505,547.192,547.046,542.871,50.003227,20,0.09893800000003239,False,
2016-02-22 13:00:00,19.288408,284.234314,-67.353569,34.266678,30.661036,49.057858,14.453,20.581,537.964,540.308,540.674,543.091,542.871,547.559,547.632,543.53,50.004391,20,-0.2075500000000261,False,
2016-02-22 14:00:00,19.28916,284.343323,-66.686699,34.163517,30.527143,48.882034,14.453,20.63,541.113,539.648,539.795,541.333,543.018,547.852,547.266,543.237,50.001118,20,0.10900900000001457,False,-0.00147705
2016-02-22 15:00:00,19.28916,284.363251,-68.137199,34.327126,30.66275,49.009857,14.38,20.581,539.795,541.626,539.648,544.336,543.896,548.657,548.364,543.75,50.003368,20,0.019927999999993062,False,-0.002979
2016-02-22 16:00:00,19.292164,284.474487,-67.780266,34.440605,30.751322,49.184662,14.404,20.581,541.26,542.285,541.26,545.068,543.604,548.511,548.291,543.97,50.000572,20,0.11123600000001943,False,
2016-02-22 17:00:00,19.289911,284.365509,-67.406982,34.450249,30.739893,49.21957,14.453,20.581,538.33,539.575,539.502,542.212,543.091,547.632,547.339,543.457,50.001228,20,-0.10897800000003599,False,
2016-02-22 18:00:00,19.292915,284.341248,-64.06707,34.402214,30.73241,49.200356,14.453,20.581,537.891,539.282,539.355,541.846,543.237,547.778,547.559,543.677,50.002644,20,-0.024260999999967225,False,1.049e-05
2016-02-22 19:00:00,19.297421,284.378479,-57.873802,34.360287,30.754803,49.156017,14.404,20.581,539.575,541.846,541.992,544.043,543.97,548.657,548.584,544.629,50.000935,20,0.037231000000019776,False,
2016-02-22 20:00:00,19.294416,284.400238,-59.264626,34.362427,30.734642,49.210819,14.331,20.532,540.601,540.894,542.432,543.823,543.237,548.438,548.145,544.409,50.002174,20,0.02175899999997455,False,
2016-02-22 21:00:00,19.292915,284.394104,-62.841,34.418892,30.723303,49.319698,14.575,20.728,538.403,539.575,540.82,542.578,541.772,546.387,546.68,542.505,50.002792,20,-0.006133999999974549,False,-0.00185968
2016-02-22 22:00:00,19.299675,284.482635,-65.703484,34.511856,30.770535,49.44725,14.648,20.752,538.55,539.941,539.282,542.432,541.553,546.46,546.313,542.065,50.00275,20,0.08853099999998904,False,
2016-02-22 23:00:00,19.307936,237.803757,-74.39666,33.327106,30.167856,47.856304,8.667,12.988,541.772,547.119,542.212,547.778,540.747,543.53,537.671,536.353,50.002537,20,-46.678878000000026,True,
2016-02-23 00:00:00,19.307184,137.066132,-87.115715,31.578928,29.362661,43.337982,9.18,12.671,540.088,541.26,541.772,544.336,550.708,549.023,546.46,548.364,50.002682,20,-100.73762499999998,True,
2016-02-23 01:00:00,19.302677,134.756393,-81.111824,31.834465,30.241911,43.692947,9.155,12.695,542.798,543.091,542.139,546.021,550.562,548.145,545.947,548.584,50.002174,20,-2.3097390000000075,False,
2016-02-23 02:00:00,19.292164,134.633209,-70.125214,31.661572,30.24159,43.579376,9.155,12.671,540.088,541.846,539.868,545.142,546.46,548.291,545.654,548.804,50.002678,20,-0.12318400000000906,False,1.531e-05
2016-02-23 03:00:00,19.286156,134.940628,-68.401054,31.535948,30.190054,43.488285,9.155,12.695,541.772,542.432,542.505,543.384,550.269,548.657,545.874,549.17,49.993668,20,0.3074190000000101,False,-0.00073102
2016-02-23 04:00:00,19.289911,134.841583,-70.471642,31.55884,30.14566,43.530643,9.18,12.695,540.381,541.699,541.479,544.922,550.854,548.657,545.801,549.243,50.000751,20,-0.09904499999998961,False,
2016-02-23 05:00:00,19.284653,134.632019,-65.222359,31.462357,30.137409,43.439091,9.424,12.769,542.358,542.212,542.944,545.581,556.641,553.564,550.342,554.224,50.001186,20,-0.2095640000000003,False,-0.00223402
2016-02-23 06:00:00,19.280899,134.686539,-62.282001,31.241858,29.987785,43.274323,9.351,12.695,540.308,541.479,540.381,544.849,547.192,547.046,547.632,551.147,50.00246,20,0.05451999999999657,False,
2016-02-23 07:00:00,19.279396,134.631897,-72.75666,31.394447,29.999607,43.434895,9.351,12.744,541.919,543.164,540.967,543.604,547.192,546.899,547.485,550.342,50.001663,20,-0.05464200000000119,False,
2016-02-23 08:00:00,19.280899,134.626663,-76.758911,31.566679,30.01034,43.596661,9.473,12.744,540.088,540.894,540.381,543.823,545.361,544.629,547.339,548.438,49.999813,20,-0.005234000000001515,False,
2016-02-23 09:00:00,19.2824,182.099838,-71.842323,31.420607,30.056839,44.308891,14.16,20.068,540.967,541.333,535.034,541.626,540.967,548.877,547.559,542.285,49.992908,20,47.473175,True,
2016-02-23 10:00:00,19.287659,282.223358,-71.788872,34.969982,31.465286,49.255268,14.331,20.581,541.26,541.919,540.894,542.505,546.094,550.708,550.854,546.094,50.000465,20,100.12352000000001,True,-0.00072997
2016-02-23 11:00:00,19.295168,284.3591,-66.023285,35.154358,31.128233,49.701374,14.404,20.581,538.623,540.601,538.55,542.065,544.409,549.023,547.192,543.018,50.001083,20,2.1357419999999934,False,
2016-02-23 12:00:00,19.295919,284.391632,-65.371895,35.089714,31.053518,49.617073,14.551,20.654,540.894,539.795,540.308,544.556,543.823,548.291,546.826,541.772,50.001842,20,0.032532000000003336,False,
2016-02-23 13:00:00,19.286156,284.212616,-67.323677,35.133553,31.084322,49.71841,14.551,20.654,541.919,542.578,542.944,546.533,543.97,548.73,546.753,541.992,50.005512,20,-0.17901599999999007,False,-0.00523687
2016-02-23 14:00:00,19.289911,284.365173,-68.457054,35.171841,31.094822,49.790016,14.575,20.679,538.989,539.575,539.795,543.97,542.358,547.119,545.435,540.894,50.001812,20,0.1525570000000016,False,-0.00072605
2016-02-23 15:00:00,19.286907,284.270935,-69.264534,35.182339,31.059143,49.830963,14.648,20.728,541.406,540.747,540.601,543.604,541.919,546.68,545.947,539.648,50.003769,20,-0.09423800000001847,False,
2016-02-23 16:00:00,19.292915,284.629272,-70.85743,35.231052,31.165464,49.81459,14.551,20.679,539.063,539.648,542.505,541.699,541.406,546.24,545.288,539.868,50.001369,20,0.3583370000000059,False,
2016-02-23 17:00:00,19.31094,284.642029,-70.125252,35.317841,31.324482,49.636284,14.575,20.728,540.601,541.406,540.454,541.187,541.919,547.046,546.167,539.355,50.001591,20,0.012756999999965046,False,
